,0,1
9307,9.548512614697832e-06,6.946038563366566e-06
9308,1.4275095447964695e-05,5.101421523263747e-06
9309,7.547077074038884e-06,8.129535042380158e-06
9310,1.9716350039706387e-06,7.416298742129413e-06
9311,1.0988965771187735e-05,5.291543260623638e-06
9312,1.1001552780629618e-05,5.104028269805963e-06
9313,8.437771958688725e-06,5.788757623239831e-06
9314,1.3152602930554362e-05,6.063972018597524e-06
9315,1.260051754375102e-05,5.669015139061467e-06
9316,1.3199660583413759e-05,7.428359551268362e-06
9317,1.4728983298284883e-05,8.370132860503269e-06
9318,1.3935902461335338e-05,4.350329162133206e-06
9319,8.88271221214729e-06,5.050136566061605e-06
9320,1.3608574503445117e-05,5.073309188806083e-06
9321,1.0508981336106267e-05,4.510721768117654e-06
9322,1.0643877632244154e-05,7.045270786298357e-06
9323,1.4584002848142788e-05,7.16658140039382e-06
9324,7.456548283020995e-06,7.389486081694089e-06
9325,1.3189458142804976e-05,6.093714722641365e-06
9326,6.918087933208133e-06,4.099810985092123e-06
9327,1.4900190013644342e-05,7.830685119606336e-06
9328,9.143318939758703e-06,8.020667777046671e-06
9329,1.3525526703468317e-05,5.58116482318463e-06
9330,1.2501894016158224e-05,7.2794185883817275e-06
9331,1.574399430098231e-05,6.083968770982727e-06
9332,7.597929826780219e-06,5.441903284174035e-06
9333,1.2653440615605808e-05,6.7346885812759575e-06
9334,7.634241572826257e-06,4.28909979648763e-06
9335,1.6047502825208937e-05,7.1424667336753946e-06
9336,1.2537929531028775e-05,3.273801143113422e-06
9337,4.682337550454735e-06,8.016866863680316e-06
9338,1.3649985764728352e-05,5.3745365918020955e-06
9339,1.2665071885999982e-05,7.178374397298992e-06
9340,8.63289531852655e-06,5.0036834449380895e-06
9341,1.148313312191007e-05,7.363440267687083e-06
9342,1.327825077150502e-05,3.747152725828824e-06
9343,1.173006524830372e-05,6.558121894030792e-06
9344,1.2952939674648913e-05,7.655396112404557e-06
9345,1.1753687921236808e-05,7.657124511705084e-06
9346,1.3469382740927177e-05,2.843708920690812e-06
9347,1.2191632395383465e-05,5.645311574487273e-06
9348,1.5539440733614916e-05,5.518857100635257e-06
9349,1.4316483325519569e-05,6.7046287511486695e-06
9350,1.2612837521062462e-05,7.688619373642513e-06
9351,1.3801015310078838e-05,6.142005747062822e-06
9352,1.407566745291517e-05,7.868066980216685e-06
9353,9.488199474056137e-06,7.556099868038934e-06
9354,7.787246507065997e-06,7.488351678835213e-06
9355,1.154766362603452e-05,4.314256214403637e-06
9356,7.083893912579849e-06,6.722232323551691e-06
9357,1.1493383357168431e-05,4.745680682706391e-06
9358,9.788788877618779e-06,7.579424724294219e-06
9359,1.3999707934584624e-05,6.513344859022915e-06
9360,1.0352233783009517e-05,6.566460777499896e-06
9361,1.308677133724207e-06,3.6484405034891985e-06
9362,1.3780448400613752e-05,5.747426507309928e-06
9363,1.1859330214028978e-05,7.856593042559205e-06
9364,7.197811056360799e-06,7.491742991360362e-06
9365,1.168171162689391e-05,6.181537201631335e-06
9366,1.075512881007598e-05,7.272014778840412e-06
9367,1.3881852779850052e-05,2.363942097980247e-06
9368,9.58323833926122e-06,4.755590596078173e-06
9369,9.198345657668386e-06,7.247006417430215e-06
9370,1.2046074886013456e-05,4.869937942154245e-06
9371,2.6089097772711623e-06,6.241486941622925e-06
9372,1.4377451476115666e-05,5.996645601661105e-06
9373,8.318402539848758e-06,2.8426630565785796e-06
9374,7.924572483274349e-06,7.0817929009476e-06
9375,1.4038990495213842e-05,5.8856693672968145e-06
9376,5.322687622496912e-06,7.505350525832966e-06
9377,1.1052514760055345e-05,6.268097959677548e-06
9378,1.2281404883914607e-05,7.2065449174820496e-06
9379,1.3112445625136856e-05,3.1384130475928844e-06
9380,1.1744483543576207e-05,7.226475112567121e-06
9381,1.1343050362760559e-05,3.5090384862347563e-06
9382,2.8923020442420804e-06,4.429956102954815e-06
9383,1.2460083033240703e-05,4.141932041929908e-06
9384,1.117681611349479e-05,6.5035812649976325e-06
9385,9.26452508348254e-06,7.905617573842442e-06
9386,1.393495973769529e-05,4.1978858911751925e-06
9387,4.619855604242027e-06,7.041580459040172e-06
9388,9.781187403003543e-06,5.069038662435665e-06
9389,1.3311740600700082e-05,7.0248014469061495e-06
9390,1.0811705007331188e-05,4.0553978198713165e-06
9391,6.457948400379456e-06,4.208870122748886e-06
9392,1.041462183950555e-05,3.1069301170778353e-06
9393,1.4489080405525828e-05,6.5730857615668126e-06
9394,4.994041556570628e-06,4.632326334356548e-06
9395,1.3153488456060993e-05,7.374973292509998e-06
9396,1.3928594041453709e-05,5.948166022260258e-06
9397,1.3592203942450507e-05,6.113224977985946e-06
9398,1.2069155122326055e-05,7.432417847441881e-06
9399,1.5398690172809614e-05,5.1551454056867034e-06
9400,1.4336799084144933e-05,5.954929105893984e-06
9401,6.300361493030187e-06,5.305199634229098e-06
9402,1.4618694097146144e-05,6.108310061731777e-06
9403,1.3866230163942581e-05,6.159632761645143e-06
9404,3.1413088619923094e-06,6.56762546149812e-06
9405,1.4083390209124605e-05,6.404492484108106e-06
9406,1.1989264144233162e-05,4.998096303085969e-06
9407,1.551388477305168e-05,7.767589929164557e-06
9408,1.2488313455223523e-05,6.7393824982095645e-06
9409,1.4208595659768441e-05,7.0438778587604894e-06
9410,7.414582498147224e-06,6.244209584704614e-06
9411,1.5038825748466689e-05,4.88640991676289e-06
9412,1.0470525205056543e-05,3.9741331554966975e-06
9413,1.0945687031704237e-05,4.476274584661727e-06
9414,1.3539554382635397e-05,7.584055655588806e-06
9415,1.0981768407353018e-05,4.704365604467599e-06
9416,1.1856236388654314e-05,4.670521569683689e-06
9417,1.514996202865865e-05,6.660545088155607e-06
9418,1.375382092599668e-05,9.02176474358389e-07
9419,1.5321452335366264e-05,7.477660976060202e-06
9420,1.2390528865411502e-05,7.747266465219417e-06
9421,8.649937083272024e-06,6.333335442186163e-06
9422,1.4404088093354864e-05,2.1526666224682203e-06
9423,9.331435411388242e-06,7.728763337409003e-06
9424,8.808958068085899e-06,7.5229462542368955e-06
9425,8.836670835419857e-06,6.354247513592956e-06
9426,1.4709116263513474e-05,5.884473178075521e-06
9427,1.211514305140602e-05,5.576751961306389e-06
9428,9.504068252175724e-06,7.18842482584216e-06
9429,1.4513840650900604e-05,7.601588201700529e-06
9430,1.4035149931486069e-05,6.7603285580634825e-06
9431,1.410260064771325e-05,7.0839997860167705e-06
9432,1.3187607450323818e-05,6.921786044866716e-06
9433,1.5890943379149252e-05,6.470215679003884e-06
9434,1.4647751014199533e-05,7.654950059313384e-06
9435,8.510880269910017e-06,6.831389611195951e-06
9436,1.2049513070659139e-05,5.4542913528091015e-06
9437,1.2654002464869755e-05,7.503460329680931e-06
9438,8.750089739511441e-06,6.017221164483584e-06
9439,9.364149491660155e-06,6.518013085544631e-06
9440,1.0901392680295201e-05,5.02876236000133e-06
9441,1.4931950897726875e-05,6.569955945057613e-06
9442,1.510693896529357e-05,2.195641851504567e-06
9443,1.132739986389213e-05,6.8733750167045376e-06
9444,1.30044059404284e-05,4.6876406751720596e-06
9445,1.4436282163271648e-05,5.8838595247997065e-06
9446,1.4899507768557125e-05,4.242412169159707e-06
9447,1.2024577881096137e-05,6.098874146278343e-06
9448,4.351296335781609e-06,4.912824621187714e-06
9449,1.4713437962389087e-05,5.138139169137278e-06
9450,6.9776811010065874e-06,6.135228778465314e-06
9451,1.0411465757639525e-05,5.048017652930433e-06
9452,1.388873899786767e-05,7.289338848009855e-06
9453,1.3736334134522632e-05,7.091242183626789e-06
9454,1.2902444088455116e-05,5.717192625852421e-06
9455,1.1465584528716069e-05,4.911145443490011e-06
9456,1.3472883067916316e-05,5.412444672119277e-06
9457,1.4065081871067053e-05,6.3434821618635555e-06
9458,8.224736935422236e-06,6.917399421068782e-06
9459,9.244083633311105e-06,6.4832362471698605e-06
9460,1.2158264654383765e-05,4.772383346860183e-06
9461,1.5042013761806445e-05,7.06559341487276e-06
9462,1.4657403193301776e-05,6.970346311281247e-06
9463,1.5590632195624092e-05,5.473314058138046e-06
9464,4.421181422580806e-06,7.063023388024483e-06
9465,1.1098206202361722e-05,7.552245606963742e-06
9466,7.497020577219534e-06,6.503728004170197e-06
9467,1.181463668676094e-05,5.771460356183529e-06
9468,1.019805673162712e-05,1.4840705705441427e-06
9469,3.237837715473264e-06,5.52711344945257e-06
9470,1.2284453568492168e-05,7.931940662798344e-06
9471,1.3318147838792344e-05,3.755477128648968e-06
9472,8.40437029867598e-06,4.496872565129132e-06
9473,1.2062151423522237e-05,4.476399198546006e-06
9474,7.722510244873644e-06,5.280041057124943e-06
9475,1.3231727871015595e-05,5.8378729531600774e-06
9476,1.3139336651500595e-05,6.099446816786978e-06
9477,1.1226837038545017e-05,5.670227886278353e-06
9478,3.6460144965731745e-06,5.702026235977051e-06
9479,1.3796484816353031e-05,3.362811907662591e-06
9480,1.0971130286748809e-05,7.021737790089331e-06
9481,2.3424567608556882e-06,6.406512682912626e-06
9482,1.2036589849373285e-05,3.9364307364361235e-06
9483,1.0597838702898707e-05,4.986523409592654e-06
9484,3.0914781035947084e-06,4.6784515805452905e-06
9485,1.3631515504179846e-05,5.4794477054846224e-06
9486,1.0680560026610371e-05,3.3202842956644e-06
9487,8.909977112255145e-06,3.170274285250919e-06
9488,1.286054327992912e-05,6.233649729847501e-06
9489,6.084307816601047e-06,6.46447261223549e-06
9490,1.5103072925482777e-05,4.221919592659853e-06
9491,1.1154461816443077e-05,6.273194138638409e-06
9492,1.5075184920944748e-05,6.514199439654716e-06
9493,1.2689680824103074e-05,7.5111896197074e-06
9494,1.3448356682753781e-05,6.9097553487297304e-06
9495,1.4271883578573457e-05,7.290426165676041e-06
9496,9.695764090554918e-06,5.046400019911108e-06
9497,1.291721460414067e-05,5.6318973019647016e-06
9498,1.4816782097979485e-05,7.269762839697812e-06
9499,1.2877762876692324e-05,8.155869666038726e-06
9500,1.1470569068585813e-05,5.647091364973363e-06
9501,1.3437945989531872e-05,5.485539173938557e-06
9502,1.3479939401265267e-05,3.049710340505057e-06
9503,4.375813078019165e-06,6.2987723927934805e-06
9504,8.843281735016183e-06,5.0656796672340815e-06
9505,1.2704281915317851e-05,6.732818733345734e-06
9506,4.919481429617745e-06,5.795525785080277e-06
9507,1.3912927603990749e-05,6.4408080154867096e-06
9508,1.3780448400613752e-05,7.419171172095316e-06
9509,6.876215023388002e-06,6.187385667647984e-06
9510,1.50771879352641e-05,7.5384782620597015e-06
9511,1.4705051986562518e-05,7.204537317699137e-06
9512,3.942390603341003e-06,7.302573807520942e-06
9513,9.770972393337335e-06,7.633416883442068e-06
9514,1.306798059956158e-05,4.71315530323834e-06
9515,1.2391819410299127e-05,7.868751199514546e-06
9516,1.3039929592004139e-05,7.4289272606767754e-06
9517,6.956134427041824e-06,2.404747603629568e-06
9518,1.342954643294143e-05,3.073174503886994e-06
9519,1.571378294951842e-05,6.422020141376186e-06
9520,1.0619818104033974e-05,6.970849289053445e-06
9521,1.136678717877058e-05,7.581346322532274e-06
9522,1.3321365528495591e-05,6.592322540286492e-06
9523,1.1739829047331488e-05,5.0621270561314384e-06
9524,1.4193274216257397e-05,5.84616544620493e-06
9525,1.411415635331975e-05,7.671098021530557e-06
9526,1.033721099278334e-05,4.277133955742391e-06
9527,6.343986263082421e-06,7.1088717380755846e-06
9528,8.158422194773564e-06,5.590342515295259e-06
9529,1.3554762964555142e-05,5.4984825943622185e-06
9530,1.3753325589490714e-05,7.301997912225333e-06
9531,6.99376175858749e-06,4.675481546007594e-06
9532,8.240066137703315e-06,6.176289202848857e-06
9533,1.2373906609613315e-05,7.176415661150228e-06
9534,1.3865161733068199e-05,6.116463277786402e-06
9535,1.455133806687023e-05,3.3114063456001997e-06
9536,1.2375770291063339e-05,4.364200606902066e-06
9537,9.954401876553904e-06,5.884699468342401e-06
9538,8.233146473438414e-06,8.330870206356765e-06
9539,5.2139246101342914e-06,7.0917384775788445e-06
9540,8.430883843939137e-06,7.938540306555211e-06
9541,1.6037258536270103e-05,7.224130113295891e-06
9542,1.3022130448420161e-05,2.4566467061428573e-06
9543,7.437242271332348e-06,3.696693573045974e-06
9544,1.4569153778127357e-05,7.5357394132775204e-06
9545,1.3124846838834433e-05,7.604393151138506e-06
9546,1.3346030850879049e-05,7.58063463564026e-06
9547,1.2692139594429467e-05,6.532575561011794e-06
9548,1.11214871351182e-05,7.1522276510076855e-06
9549,1.4433053698045307e-05,8.040234324279887e-06
9550,1.345787168246009e-05,6.895700558732836e-06
9551,1.4409655543964398e-05,6.300807209407914e-06
9552,1.3522541244258285e-05,4.812321738946205e-06
9553,1.5657847152264906e-05,7.560235284312477e-06
9554,7.148461865538195e-06,6.724250243022687e-06
9555,8.555870062118864e-06,6.42708730532948e-06
9556,1.1601323598383359e-05,5.663670257155948e-06
9557,1.418630065547075e-05,5.487420840532111e-06
9558,9.194618644661824e-06,6.564016460522054e-06
9559,1.4809068711754074e-05,3.3804464696058888e-06
9560,1.4898667415853048e-05,7.708809869907639e-06
9561,1.0974216641874567e-05,5.889675581289037e-06
9562,1.0558202012973423e-05,6.966686483133713e-06
9563,1.2102274073132421e-05,4.683552465474131e-06
9564,8.518017223219269e-06,7.070034743941951e-06
9565,9.292920612420774e-06,6.828202910883595e-06
9566,1.215435375784992e-05,4.940495205784826e-06
9567,9.618172820585113e-06,7.800598553525969e-06
9568,9.731891090612879e-06,5.339437074302551e-06
9569,1.4780961578936783e-05,4.98214463337316e-06
9570,1.1837831619066471e-05,5.860015366804494e-06
9571,6.004542152303012e-06,7.1497404637374754e-06
9572,1.2402948544797908e-05,7.211686125324629e-06
9573,1.4582188541901476e-05,7.678297044344234e-06
9574,6.441675678641794e-06,7.100958105999713e-06
9575,6.230321924623819e-06,7.627111503523671e-06
9576,1.3428539159137039e-05,7.093000511159599e-06
9577,1.2497294439600613e-05,6.11729258134091e-06
9578,1.5516561927599567e-05,6.423242168779588e-06
9579,1.41823292359184e-05,6.4659198019416045e-06
9580,7.793344308675685e-06,3.891260027446685e-06
9581,1.4810422405658932e-05,6.963306852997469e-06
9582,1.1418131503498583e-05,3.955259567931538e-06
9583,1.250453631898275e-05,5.4328962626860665e-06
9584,9.843295110656854e-06,6.176513785822236e-06
9585,8.89450460918397e-06,7.676217753055007e-06
9586,8.878839243153598e-06,7.602079738055883e-06
9587,1.4514848195774053e-05,7.051297238682879e-06
9588,9.523592470289782e-06,6.752369337071601e-06
9589,1.4976926071502229e-05,5.831442405022084e-06
9590,1.1266317655445368e-05,7.9270194741421e-06
9591,6.32213038066938e-06,6.221881392614804e-06
9592,1.2704090676400783e-05,7.87188911088649e-06
9593,1.2733252870547667e-05,1.810598195925655e-06
9594,1.4300822575316444e-05,3.678081539002278e-06
9595,1.1359696105703784e-05,6.92810083157357e-06
9596,1.1565343603931249e-05,5.120879578821499e-06
9597,1.2811146085662704e-05,4.3772527551606485e-06
9598,1.3863589882524445e-05,5.623299095480476e-06
9599,1.1068168684053558e-05,5.724468065665742e-06
9600,1.0952004645167334e-05,5.7245818175585155e-06
9601,9.897183311055571e-06,1.8033867902974474e-06
9602,1.3516688126879257e-05,7.120097281009861e-06
9603,8.55093816884844e-06,5.264026084650848e-06
9604,6.2022820831485054e-06,7.946674492219924e-06
9605,1.0302222169876874e-05,5.411812514977656e-06
9606,1.2558358646832368e-05,5.2196838490044735e-06
9607,2.5912987388977833e-06,2.2828914529445215e-06
9608,1.0703432786003167e-05,6.679079230638991e-06
9609,1.4391493397972227e-05,5.185039111766843e-06
9610,1.177342689554092e-05,6.214542916984933e-06
9611,1.2969904778126492e-05,8.03787342209765e-06
9612,1.2453387768253687e-05,7.076477470748803e-06
9613,4.473674217786826e-06,6.209363497686596e-06
9614,1.267341810625393e-05,7.818315960312415e-06
9615,1.273531663902472e-05,5.551578545442224e-06
9616,9.893960588104751e-06,7.756182465429213e-06
9617,1.3499758639919562e-05,7.968141920455047e-06
9618,1.364796388043599e-05,8.508446760322752e-07
9619,1.5257215779191781e-05,5.742333279659016e-06
9620,1.2869202412965595e-05,5.748022492883837e-06
9621,1.1494443315261137e-05,6.640964081431795e-06
9622,1.5574708732182913e-05,7.579279946292873e-06
9623,9.814233161242317e-06,5.39438653538856e-06
9624,1.3295418597889896e-05,7.61550195195833e-06
9625,1.5565029138294355e-05,7.846790032653644e-06
9626,1.292950392034092e-05,7.814008328616575e-06
9627,1.587334571584977e-05,6.181080997221698e-06
9628,1.0784374124830376e-05,5.790922809963918e-06
9629,1.4167752340497376e-05,6.120655708561404e-06
9630,1.4002898183070051e-05,5.241673249908048e-06
9631,1.2710390850556256e-05,5.51848934626592e-06
9632,1.4208601011119636e-05,7.991664677287373e-06
9633,1.0498830508489908e-05,4.038047336227811e-06
9634,1.5198141622360116e-05,5.304565836328594e-06
9635,1.2177115453790614e-05,4.742445189931488e-06
9636,1.4630587793290248e-05,7.086668085842124e-06
9637,1.1929092918474625e-05,5.904393614941831e-06
9638,6.8190347195084854e-06,7.053616563197484e-06
9639,8.522667273774173e-06,3.0821736031527785e-06
9640,3.5745118329477765e-06,6.489752070166603e-06
9641,5.655592074444627e-06,5.95039242579883e-06
9642,1.426030903391029e-05,5.836785412597124e-06
9643,1.325290969413803e-05,2.1486255483620473e-06
9644,1.5281538444147425e-05,7.51246054579062e-06
9645,1.141102697630339e-05,3.562317166636607e-06
9646,1.2553183444307223e-05,5.965597585993566e-06
9647,1.1610123570732466e-05,6.093808124302691e-06
9648,1.2198102772713761e-05,4.354228583460362e-06
9649,1.6089844110075808e-05,5.878289609240927e-06
9650,1.3031417287902265e-05,6.008890511735049e-06
9651,1.055243307573144e-05,7.239544022608149e-06
9652,3.782092781236481e-06,6.852885255277853e-06
9653,1.3753967430751531e-05,6.872876688613658e-06
9654,1.4161337702464861e-05,7.858395242950071e-06
9655,8.332360230771334e-06,5.212249937081948e-06
9656,1.3152501777827583e-05,6.572741471714465e-06
9657,1.3121549513833822e-05,7.1052876549839675e-06
9658,1.4561872589521725e-05,7.817106085508023e-06
9659,1.1412663587594293e-05,6.743566767041313e-06
9660,1.2756381215295125e-05,7.58978662902881e-06
9661,1.541912567839412e-05,6.6943562573999485e-06
9662,7.33674867609941e-06,5.188930063960295e-06
9663,6.00780524526522e-06,3.836705311443302e-06
9664,1.2543015931568248e-05,5.319752041783891e-06
9665,1.1795774632861807e-05,7.832560155048589e-06
9666,1.3809614843909468e-05,3.451274364331481e-06
9667,9.529274670930274e-06,6.917527430444037e-06
9668,1.0983160086550586e-05,7.6007001129060986e-06
9669,1.205777571821832e-05,5.221214973403712e-06
9670,2.6843892528238883e-06,5.705703215856291e-06
9671,1.3892775888899321e-05,5.3981556846793204e-06
9672,1.3578087264203077e-05,5.981207286012032e-06
9673,1.4142880166925071e-05,5.161929405462945e-06
9674,1.0379603356983262e-05,6.58438109929181e-06
9675,6.802925515191079e-06,6.967348637428019e-06
9676,8.318057030797494e-06,6.544156961168836e-06
9677,1.5440084196764728e-05,6.553963262118797e-06
9678,1.5084695775340781e-05,7.439337443411081e-06
9679,1.3667308453910366e-05,5.021385290062652e-06
9680,7.639456313250805e-06,6.278578142333802e-06
9681,9.101521271339292e-06,7.043556639308177e-06
9682,1.3286948129966588e-05,6.381472618664237e-06
9683,1.4228086778798221e-05,2.6533150719220053e-06
9684,1.3022528616845433e-05,7.517605336831024e-06
9685,1.0959415717796507e-05,7.791398552911672e-06
9686,1.0799114332275184e-05,7.028492419204947e-06
9687,1.1288434362500335e-05,5.727945415038883e-06
9688,1.1471180720737572e-05,6.9329018198221e-06
9689,1.550158788054876e-05,7.340645906025094e-06
9690,3.9654358510951115e-06,7.053543111175017e-06
9691,1.4400888698180952e-05,6.671691869040753e-06
9692,1.3806495016759045e-05,5.008834996445424e-06
9693,9.111101044503507e-06,5.918779030921232e-06
9694,6.823567456212779e-06,7.123282128100634e-06
9695,9.646078976116107e-06,7.617041758453559e-06
9696,1.0045021907707801e-05,7.161062810983726e-06
9697,1.447646787972297e-05,7.278133652267634e-06
9698,1.1670654710407618e-05,7.00046704560237e-06
9699,1.42166986589521e-05,6.462533705597306e-06
9700,6.913380713467955e-06,4.8842471673796515e-06
9701,7.96443707403473e-06,6.809500042152548e-06
9702,4.35735195791621e-06,5.279574915218229e-06
9703,1.0959664906860637e-05,5.845614203387025e-06
9704,1.54927828993781e-05,4.793035266021593e-06
9705,1.1590561383634375e-05,5.959198325213938e-06
9706,1.2862959953339387e-05,5.614031035177314e-06
9707,1.3190084312920453e-05,6.493898301538113e-06
9708,1.1635113885078495e-05,5.634025720043036e-06
9709,1.4309973467448457e-05,6.577006337163649e-06
9710,1.1533170711272026e-05,7.63478787458356e-06
9711,9.355619756852434e-06,7.344047950933366e-06
9712,5.115337159234807e-06,4.341564696929808e-06
9713,9.98414853214803e-06,4.6077509149331616e-06
9714,1.4265610800445558e-05,5.740869213944265e-06
9715,1.1614556846320749e-05,7.202973566788281e-06
9716,1.4561872589521725e-05,7.691031986590287e-06
9717,1.5383474407937954e-05,7.773606248262519e-06
9718,1.5002170979403189e-05,6.064505843461165e-06
9719,7.817919408762993e-06,6.316486791949451e-06
9720,1.436974689077264e-05,4.5565658228605385e-06
9721,8.885926275524063e-06,2.7010733945826635e-06
9722,6.398752117932032e-06,6.571010924882733e-06
9723,1.54810450195857e-05,4.970101111812764e-06
9724,1.174200251509014e-05,8.127718711955117e-06
9725,1.5118079820835397e-05,4.887293270992196e-06
9726,1.3929863636564143e-05,6.719631760842126e-06
9727,9.41991049344557e-06,6.261048323792797e-06
9728,1.1144170644344995e-05,7.3490413620135595e-06
9729,1.2181021492338356e-05,5.9100135894182e-06
9730,8.546447808005813e-06,6.335721647215277e-06
9731,1.3559198362481328e-05,6.868287099259372e-06
9732,1.476027904920839e-05,7.320904576394739e-06
9733,1.4909663818724526e-05,7.783795383674413e-06
9734,1.1953163287205259e-05,8.111449039856623e-06
9735,1.3339740269229198e-05,7.289348023326675e-06
9736,1.3716841091316184e-05,3.7208573926829998e-06
9737,1.612469147069627e-05,6.398043005429123e-06
9738,1.1437979493863094e-05,7.112298581109953e-06
9739,1.088410612787011e-05,7.309481785409647e-06
9740,9.006247501033037e-06,6.2124586982715004e-06
9741,1.1424838997571873e-05,6.163697958677293e-06
9742,1.2171285592998556e-05,4.519846611592338e-06
9743,7.64935429175984e-06,7.6018563404705594e-06
9744,9.361364908005038e-06,6.496543587472918e-06
9745,6.828179738256925e-06,7.551374467551062e-06
9746,1.4068932645556768e-05,4.5198851523125256e-06
9747,1.5241449585925902e-05,7.2252947970773355e-06
9748,6.644786162322873e-06,5.459008717719532e-06
9749,1.3388267111518032e-05,7.459379696511797e-06
9750,1.0950355820662307e-05,5.0209989835983586e-06
9751,1.7904350029555526e-06,6.889237652015664e-06
9752,1.5102530639444273e-05,3.077195196191692e-06
9753,1.2770130941681778e-05,2.119540841106994e-06
9754,9.568060700853754e-06,5.15555263953155e-06
9755,1.4531077787316709e-05,5.577811780131023e-06
9756,1.3244073156847771e-05,7.3637426260709786e-06
9757,1.2381221080743372e-05,6.649189995522724e-06
9758,1.2850600529211288e-05,7.189389747511826e-06
9759,7.088501217314788e-06,5.904984483757245e-06
9760,1.076949621052401e-05,6.714768355902453e-06
9761,1.2593709963531112e-05,7.312348715540033e-06
9762,1.3770930360823909e-05,7.2769647207403e-06
9763,4.425601823694227e-07,5.145481935710078e-06
9764,7.80848387270215e-06,7.073302294139633e-06
9765,1.4616194953764263e-05,6.397242738230268e-06
9766,1.0101062477959022e-05,1.936256958789808e-06
9767,1.1533269823689402e-05,7.813055199992392e-06
9768,1.4389402836016872e-05,5.949338266765603e-06
9769,1.2519306690925543e-05,8.045830027852827e-06
9770,1.0766854997217179e-05,5.622888526078302e-06
9771,1.19951070463325e-05,7.3704751508251124e-06
9772,7.164277311931025e-06,6.911720254857764e-06
9773,1.4928255876567127e-05,6.713707001716058e-06
9774,1.3590255480606844e-05,6.978645926948653e-06
9775,1.1807567371667969e-05,6.271872662341198e-06
9776,1.3306451027548237e-05,5.833102567318855e-06
9777,1.237281289328198e-05,7.370031685024876e-06
9778,7.890113359688646e-06,5.789588956657786e-06
9779,1.4909977980882383e-05,5.98712637261255e-06
9780,1.110508696941606e-05,5.247258952365946e-06
9781,1.168114060988182e-05,6.185091469238865e-06
9782,1.270279828668272e-05,5.164154906287599e-06
9783,1.1667427448428326e-05,3.0917969185282024e-06
9784,4.6652353347470935e-06,4.680589220977806e-06
9785,7.817858730506552e-06,8.025495176317903e-06
9786,1.1756148569814312e-05,5.706949589948649e-06
9787,1.3603896109509796e-05,7.644766875849657e-06
9788,1.3626334397348688e-05,6.142813357825774e-06
9789,6.530304280592344e-06,7.904001685027886e-06
9790,1.5084742793624138e-05,6.748658700460367e-06
9791,1.2686120011806586e-05,5.571107430205518e-06
9792,1.0831805293149491e-05,6.9830934185434315e-06
9793,1.29383838886821e-05,4.38461594979135e-06
9794,1.3469029146755938e-05,4.060763013577422e-06
9795,1.3332461831956569e-05,5.228901678296265e-06
9796,1.3992263553408173e-05,4.1402525186695515e-06
9797,1.0430851435798768e-05,8.09396527284736e-06
9798,1.2038483651619983e-05,7.460380830944146e-06
9799,1.0721751006404534e-05,6.299138658908538e-06
9800,1.2610891661753238e-05,7.060307800548949e-06
9801,1.241031741048553e-05,6.848644643879094e-06
9802,1.338241492157154e-05,6.140211261189205e-06
9803,1.2666846357988197e-05,5.71113701803907e-06
9804,1.4134510921185395e-05,6.803763148038069e-06
9805,1.2406014458297379e-05,3.6268230255783805e-06
9806,8.070915162226335e-06,6.203111755487065e-06
9807,1.4355533652007821e-05,8.889851326469692e-07
9808,1.5697257940104665e-05,5.910402157681855e-06
9809,8.512903763650007e-06,7.132643763915589e-06
9810,1.5064473392810202e-05,4.5583580657481055e-06
9811,4.788110797443017e-06,1.737637525396094e-06
9812,1.4806442379114582e-05,3.0490200140577693e-06
9813,1.3855117241853618e-05,7.633388470729693e-06
9814,1.4121926687466347e-05,4.549223656675901e-06
9815,1.4275866432453183e-05,4.3570712841577664e-06
9816,1.4074972160126446e-05,6.013415842847057e-06
9817,1.2068009919049506e-05,8.233709675852571e-06
9818,6.8850845813375395e-06,7.028112268119217e-06
9819,1.398045578267489e-05,6.499525916187945e-06
9820,1.0452391583238096e-05,5.333289544276267e-06
9821,4.773935833242857e-06,7.007048264157722e-06
9822,1.3731955740169556e-05,5.545418806882181e-06
9823,1.7254716874574953e-06,5.8774692009495995e-06
9824,1.22568268275163e-05,2.5700303565891597e-06
9825,1.1138447831596118e-05,5.745707397387175e-06
9826,5.458532905088278e-06,3.472121825845713e-06
9827,1.3186272221046347e-05,7.40259690024207e-06
9828,1.2021910456362865e-05,2.6213508145904418e-06
9829,1.3130955455967375e-05,7.2067467324828855e-06
9830,6.1975486273289e-06,3.7456136151708407e-06
9831,1.1636890536173072e-05,7.950989073770002e-06
9832,1.0113126607233777e-05,4.49673985966995e-06
9833,1.1132054403550463e-05,6.295829179847276e-06
9834,6.1147085898757124e-06,6.26094991400084e-06
9835,1.2666620765677957e-05,6.468409273620023e-06
9836,1.313873583346455e-05,6.348032623960558e-06
9837,1.4426861729656126e-05,6.604886523120672e-06
9838,9.996627057949379e-06,6.709419644877938e-06
9839,1.2266941700222197e-05,7.910102106960178e-06
9840,6.0779392475298086e-06,6.826762770409078e-06
9841,1.4297168082087437e-05,4.874037268969057e-06
9842,1.2520557661291303e-05,6.986428641662748e-06
9843,1.3538822883072e-05,6.8448940599557675e-06
9844,1.3867707857806522e-05,6.210175370901825e-06
9845,1.3576831735504041e-05,5.4166713860501845e-06
9846,8.666752978872716e-06,6.448620072335141e-06
9847,7.4464724017385474e-06,7.288540067379717e-06
9848,1.2601850831905612e-05,6.647888946746063e-06
